V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
2795.3057,2695.3384,2752.6233,2862.722,2814.5833,2786.0674,2868.601,2923.7832,2869.0408,2876.8442,2853.95,2875.5803,2830.4736,2743.5876,2830.078,2914.4944,2811.2883,2736.9836
7690.4224,7769.384,7516.8555,7511.99,7495.373,7945.333,8043.338,7849.394,7422.6875,7324.5063,7195.5103,7432.978,7313.721,7424.0483,7393.613,7312.1904,7298.1533,7807.192
8067.2593,8073.1865,7066.28,7634.654,8778.544,10505.428,10643.669,11168.834,9329.715,7339.7827,6588.549,7766.7607,7512.199,7605.7285,7062.3447,8023.558,9068.939,10869.369
6181.207,6131.0083,5665.7876,5469.5586,4937.7954,4665.3984,5581.4814,6272.176,7736.3906,8918.012,8485.361,6621.984,5870.3438,5839.231,5358.982,5068.6367,4915.1807,4787.9136
994.6012,1005.75946,1129.7429,954.7089,915.3401,965.05914,1106.4508,1207.18,1533.0104,1743.029,1638.2319,1234.2556,978.6547,1030.145,1208.0211,1150.6132,1093.6516,950.05066
2943.2554,2928.9868,2875.4233,2702.7615,2346.4019,2149.7178,1985.0822,1846.8462,1869.9279,2051.7844,2183.2908,2446.741,2665.3125,2811.5884,2726.765,2472.3823,2342.8809,2151.5293
3206.8916,3462.5632,3735.7727,3872.565,3664.2852,3243.7805,3408.3425,3525.0547,3529.587,3512.1077,3309.258,2986.617,3204.163,3499.8867,3774.3054,3861.8125,3701.798,3281.7886
7273.645,7252.477,7336.4263,7234.4404,7025.039,6772.531,6872.754,6956.274,7077.61,7056.077,6914.124,6911.721,7063.8706,7164.7554,7223.0625,7119.3276,7040.06,6750.53
1020.13916,1000.70245,1003.9826,1028.2888,1049.6514,1071.1674,1066.1843,1092.558,1029.6039,979.39667,957.2434,942.6483,894.34735,883.07874,914.96515,952.348,952.8535,916.0336
1149.4058,1171.7697,1124.7439,1119.7007,1127.7607,1173.4133,1143.3431,1112.2327,1087.1646,1118.2225,1109.248,1104.9536,1112.4174,1137.6926,1126.2941,1129.2368,1122.3135,1143.6935
1223.9258,1215.6708,1213.7535,1208.0903,1215.9921,1200.275,1216.4634,1215.9496,1222.6934,1208.0093,1211.6726,1210.7659,1220.3662,1213.8444,1214.1769,1207.18,1216.3977,1207.2861
5589.1973,5555.3716,5472.678,5457.5195,5444.7334,5461.69,5493.9136,5527.3755,5530.987,5535.515,5531.9614,5520.168,5549.9106,5534.245,5540.5713,5476.344,5461.387,5459.425
5097.041,5023.403,4878.491,4883.0244,4897.935,4907.3,4960.153,4946.301,4919.9067,4932.2036,4909.331,4864.957,4953.9355,4972.306,5025.7944,4992.8237,4993.0645,4958.0425
5488.64,5616.901,5609.161,5669.203,5780.6416,5718.212,5748.633,5738.9033,5695.2856,5706.2827,5647.221,5559.636,5622.3784,5647.133,5518.5986,5526.0225,5548.7563,5454.1084
6288.5913,6214.689,6181.673,6200.485,6212.986,6149.9053,6147.6455,6099.6543,6153.7593,6098.122,6139.942,6199.222,6317.284,6265.0693,6304.26,6289.366,6388.5825,6286.4985
1823.1693,1814.5304,1815.3567,1809.4369,1811.374,1801.1049,1820.2737,1822.5876,1822.5306,1804.407,1814.4438,1812.9554,1815.6019,1810.9706,1818.3257,1809.7651,1814.254,1808.389
10281.718,10290.421,10188.258,10244.953,10305.46,10256.32,10410.871,10257.26,10295.745,10297.322,10387.095,10231.809,10398.459,10406.583,10445.704,10434.184,10448.43,10358.524
7040.864,6956.107,7008.036,6986.0537,6957.121,6944.7524,6981.0303,6890.8413,6922.5273,6926.6,6949.2383,6912.476,6895.362,6813.756,6886.6055,6856.7456,6850.995,6821.061
8222.736,8142.8125,8213.315,8146.8945,8132.0405,8102.292,8179.4814,8105.544,8149.237,8110.6294,8164.718,8061.3994,8058.435,7940.867,8096.69,8007.4556,7992.432,7946.2925
5430.2334,5403.558,5314.27,5171.9067,5084.29,5131.641,5107.917,5035.522,4991.3926,5069.134,5085.569,5060.009,5034.7207,4966.3506,5034.6895,5029.121,4967.3594,4994.118
6568.6533,6486.2896,6501.07,6488.1445,6473.194,6457.711,6481.836,6487.1953,6477.948,6447.56,6471.2915,6491.523,6498.0303,6416.164,6428.4985,6445.882,6485.788,6443.5435
1384.6299,1371.0516,1365.8658,1324.4451,1338.538,1302.0939,1337.7417,1316.7229,1344.3105,1306.6309,1342.6644,1300.8198,1333.9237,1304.3124,1317.0692,1278.6444,1295.361,1274.817
1746.4106,1755.6843,1734.0676,1694.8755,1701.7014,1683.2898,1680.1598,1693.5022,1689.6979,1698.3772,1689.9884,1694.2734,1685.8347,1703.0574,1716.5432,1702.3162,1704.8256,1684.4694
8194.158,8151.0977,8204.562,8111.4785,8160.438,7931.459,8092.374,8008.22,8025.8286,8014.156,8064.0386,8008.291,7984.0815,7904.7544,7946.384,7861.9336,7848.6367,7743.6333
8359.243,8312.27,8266.929,8237.93,8268.907,8127.474,8181.541,8197.328,8142.0435,8150.598,8156.5625,8150.6636,8099.9717,8047.007,8034.0,8005.2266,7961.0996,7924.5176
7194.442,7157.895,7108.426,7106.7954,7085.5474,7074.3794,7098.4365,7100.1,7069.3687,7065.7817,7063.9136,7057.345,7077.884,7032.536,7027.7734,7025.0386,7045.8945,7019.9604
6467.607,6435.0674,6403.0054,6411.515,6391.981,6367.7593,6417.1206,6435.9517,6413.676,6390.168,6372.6074,6385.151,6433.912,6385.632,6375.59,6350.8643,6416.3374,6397.757
5145.899,5107.071,5132.804,5185.2383,5175.563,5132.397,5156.569,5205.4087,5158.0405,5072.2036,5119.9546,5183.6094,5161.31,5137.9287,5144.6606,5134.9717,5174.2085,5041.028
6311.206,6348.822,6365.536,6353.0054,6358.478,6384.159,6414.5107,6392.3906,6354.013,6374.9644,6352.2437,6408.347,6458.5947,6466.8916,6445.986,6429.768,6470.513,6473.7197
5661.8706,5720.8677,5744.4956,5701.425,5760.472,5740.355,5797.2646,5774.634,5765.5933,5848.458,5795.552,5834.3354,5918.7144,5933.6304,5899.898,5837.7524,5903.858,5908.736
6706.167,6744.0312,6757.3257,6746.145,6725.352,6741.2856,6761.3955,6768.806,6761.8955,6829.556,6772.934,6814.8066,6866.4116,6882.9507,6844.8745,6817.4424,6832.241,6853.4365
9056.854,9092.707,8933.714,8866.554,9116.123,9101.171,8864.856,9028.012,9073.967,9111.124,8853.223,9000.144,9041.275,9033.086,8841.03,8773.987,8890.706,8918.819
4560.7085,4592.823,4511.053,4530.7656,4571.398,4566.8955,4496.332,4527.514,4476.3545,4363.672,4461.207,4435.1675,4419.886,4340.405,4305.468,4209.386,4200.176,4311.801
4870.1743,4882.332,4813.3765,4798.4077,4805.1333,4802.608,4751.1206,4752.2437,4716.3643,4625.4507,4616.306,4605.347,4647.6313,4593.8696,4556.023,4489.1807,4487.5693,4563.0312
7426.4326,7423.1685,7300.6235,7279.6636,7186.188,7198.4424,7150.7905,7189.2563,7064.1562,7028.959,7014.6846,7021.68,6998.6714,7041.3394,7020.216,6970.503,6892.08,6998.3125
6264.988,6259.2573,6157.001,6157.347,6177.563,6167.244,6115.4014,6122.6387,6084.089,5984.453,5973.7085,5956.3735,6010.832,5951.3364,5912.321,5831.3096,5856.2783,5922.6167
5242.094,5173.314,5201.105,5344.026,5365.8257,5306.1885,5392.7744,5469.6265,5465.2773,5446.825,5487.4614,5525.638,5602.3765,5507.198,5485.108,5495.9526,5528.593,5430.3955
6138.0205,6035.3784,6006.317,6240.9565,6203.815,6153.7407,6079.1875,6251.3916,6113.0913,6076.947,6025.24,6129.3516,6144.6055,6014.8687,5948.68,6065.4375,6053.913,5946.525
5710.0605,5651.8184,5669.6543,5836.72,5819.962,5779.9473,5867.8496,5992.4814,5960.4097,5895.4014,5862.741,6034.067,6102.311,5984.5,5977.642,6053.384,6027.705,5927.511
1207.3174,1201.4156,1201.3285,1203.9591,1199.5613,1198.6576,1199.649,1200.1938,1198.3864,1191.4144,1191.3475,1190.7449,1189.1101,1188.9178,1190.7914,1192.0807,1192.4304,1188.8947
6039.596,6036.142,6048.657,6066.687,6060.9556,6042.09,6049.8413,6058.215,6058.933,6045.116,6047.5063,6052.039,6058.662,6051.1733,6056.238,6043.09,6049.1094,6035.15
6574.3853,6541.594,6537.987,6661.176,6672.696,6668.4844,6616.2236,6696.84,6662.313,6682.7085,6596.721,6677.192,6719.185,6643.754,6571.8003,6613.5957,6648.495,6588.219
5422.5947,5400.3584,5390.2944,5384.2866,5358.744,5345.5405,5337.181,5348.913,5322.089,5311.301,5321.461,5331.4834,5319.996,5328.173,5339.6143,5321.352,5313.4966,5293.5107
11040.269,10949.541,10866.094,10899.676,10836.101,10781.682,10706.623,10794.611,10759.884,10661.478,10631.398,10700.61,10600.102,10563.775,10654.3545,10641.516,10619.407,10606.982
6089.211,6049.3174,6040.1123,6073.5996,6046.3203,6007.5312,5982.709,6022.5664,5998.747,5949.059,5922.138,5977.0767,5919.743,5900.1753,5942.4893,5934.1553,5916.2056,5910.34
5212.833,5241.451,5255.041,5231.2183,5215.428,5191.527,5195.923,5218.9463,5219.7314,5238.7847,5213.328,5242.6978,5222.9453,5243.3647,5275.9272,5165.2964,5223.9775,5188.8394
5578.9634,5459.5137,5386.093,5424.348,5421.903,5391.153,5327.545,5276.4604,5205.6104,5178.7656,5216.9863,5107.388,5178.698,5126.518,5112.2534,5023.883,5050.617,5096.614
5208.046,5166.5986,5088.854,5010.6143,4934.091,4953.333,4845.5894,4812.6436,4822.9497,4879.9854,4831.793,4860.095,4838.617,4823.032,4855.0376,4829.3984,4801.3745,4796.7495
3243.4724,3224.307,3171.1436,3071.424,3008.5095,3012.8838,2996.4895,2973.7588,2942.3499,2976.9414,2975.8135,2979.2568,2972.3743,2919.3843,2965.4495,2940.7156,2902.0452,2914.1143
2622.6606,2600.2778,2607.1165,2570.3662,2548.067,2579.6113,2656.5737,2653.9656,2762.719,2859.2273,2947.6301,2918.3003,2902.7861,2934.378,3077.7798,3005.4678,3008.7932,2914.8567
1495.0137,1494.7216,1490.9432,1496.9017,1498.9064,1497.3462,1491.3182,1495.6993,1491.4159,1496.2463,1486.039,1485.8876,1482.042,1481.0574,1478.0754,1482.3921,1476.3601,1475.3607
1211.3545,1206.9243,1198.1223,1215.9543,1216.1149,1220.6528,1229.5369,1236.1619,1224.8694,1225.38,1227.2751,1231.6245,1222.2372,1214.7886,1219.0682,1225.6973,1223.6371,1203.5665
7167.4565,7187.6494,7123.366,7129.363,7110.4634,7180.756,7155.554,7126.2026,7095.718,7180.086,7142.0,7142.816,7196.6377,7189.0815,7139.609,7070.126,7060.997,7015.3447
6638.2554,6576.517,6553.2075,6579.7773,6624.7095,6555.2646,6561.8394,6665.474,6565.1416,6512.966,6514.72,6583.415,6557.8906,6537.4077,6491.8047,6407.777,6449.8774,6474.385
5364.3257,5324.456,5185.522,5198.5747,5089.333,5090.648,5019.7227,5050.3555,4944.936,4987.0127,4818.139,4895.5024,4813.0977,4896.146,4821.2163,4872.079,4774.6772,4851.1914
4692.582,4670.008,4536.462,4432.178,4377.59,4421.6616,4367.3936,4342.7227,4224.73,4288.3027,4102.8867,4119.671,4072.4658,4167.6426,4124.7744,4126.5005,4120.9014,4210.268
4874.2334,4769.474,4778.7407,4899.6353,4822.304,4647.819,4755.3496,4789.544,4817.2812,4737.054,4809.379,4986.551,4942.804,4911.831,4974.1553,5026.062,4967.2695,4916.2144
2803.4028,2748.5928,2737.6602,2760.1611,2704.0745,2709.953,2728.0723,2770.2478,2768.537,2807.5398,2813.1406,2857.178,2861.0469,2910.8047,2943.1768,2922.4448,2879.3367,2908.9092
4250.566,4168.725,4138.593,4210.7153,4214.222,4148.224,4240.874,4222.9326,4155.6836,4232.708,4477.881,4654.48,4676.6187,4662.2007,4691.177,4699.4644,4672.8613,4492.3975
8744.903,8814.656,8804.059,8747.927,8708.055,8714.075,8692.222,8654.938,8578.971,8653.016,8662.539,8596.019,8652.789,8698.947,8641.484,8694.756,8724.868,8719.316
6700.582,6666.1846,6653.628,6648.9043,6639.875,6595.4185,6578.0654,6536.5156,6516.1567,6507.4526,6456.947,6452.1694,6469.3286,6437.8613,6420.8926,6458.319,6453.8555,6389.6265
6096.451,6101.4224,6037.971,6011.4736,6038.5674,6042.7876,6025.8447,5951.8125,6081.6406,6020.071,5990.2554,6029.839,6102.9023,5989.5063,6013.977,6031.887,6042.224,6008.869
6657.1484,6724.0244,6693.86,6691.919,6729.293,6765.834,6715.9453,6673.063,6719.165,6707.3823,6706.6704,6717.4766,6783.793,6738.7095,6728.536,6741.0586,6761.6904,6779.6206
9859.166,9951.179,9872.306,9855.264,9912.268,9962.688,9885.994,9798.997,9845.833,9850.433,9830.75,9845.843,9927.406,9880.352,9871.825,9896.26,9906.068,9941.937
1086.7917,1093.9502,1106.0671,1101.284,1086.216,1088.0747,1089.9198,1088.6587,1093.6415,1083.6356,1089.2931,1077.9758,1074.3379,1080.9373,1101.709,1088.0153,1086.3054,1063.634
5096.485,5139.774,5179.6187,5199.848,5163.8813,5148.5225,5156.4893,5178.1685,5195.055,5145.7607,5144.159,5080.3447,5075.6567,5167.477,5225.1123,5108.826,5161.98,5124.5312
3945.406,3985.0093,4002.9426,4010.6753,3990.101,4017.8303,4080.9768,4049.8376,4005.3477,4045.956,3988.9155,3961.3901,3973.3716,3961.4187,3907.1711,3916.1565,3928.0781,3925.675
2954.5715,2952.35,2941.5667,2935.761,2933.9946,2915.2563,2921.1018,2919.4512,2916.281,2911.8691,2900.1533,2896.4766,2900.5676,2903.0525,2907.3381,2904.335,2904.268,2882.7383
6489.1714,6488.3706,6482.09,6477.405,6482.5166,6472.669,6470.422,6471.407,6469.79,6470.7363,6469.309,6471.5254,6474.516,6478.014,6477.0767,6473.3076,6483.125,6470.0444
8011.4507,8133.0063,7864.505,7861.121,7860.634,8337.544,8574.863,8570.211,8139.9595,7892.529,7776.662,8318.482,8206.52,8154.622,7836.953,7681.778,7816.194,8417.763
1607.3573,1618.3418,1551.6788,1517.4583,1514.6796,1598.972,1572.6683,1566.5452,1490.2242,1440.0737,1401.8037,1505.8944,1515.1447,1504.3069,1457.4418,1397.6584,1426.941,1548.3811
5943.022,5940.7266,5934.33,5936.6665,5946.45,5934.38,5938.4697,5947.37,5938.904,5931.6035,5929.587,5932.1143,5941.9014,5939.9805,5932.894,5923.1885,5939.5195,5927.9185
6798.1357,6785.206,6732.83,6755.9224,6843.2744,6776.7886,6762.93,6805.2744,6837.253,6794.2285,6738.8467,6794.882,6805.933,6771.7734,6775.0454,6810.267,6832.313,6754.801
7184.6953,7278.818,7193.3433,7169.943,7138.351,7175.594,7146.8594,7136.088,7110.8057,7154.025,7090.9575,7123.1323,7169.0034,7219.1494,7148.2637,7202.6025,7238.292,7288.3887
7493.317,7476.8584,7461.294,7449.0093,7546.498,7519.2246,7532.9756,7601.0317,7481.1094,7450.831,7558.3926,7646.7715,7606.651,7543.177,7510.6826,7519.91,7511.5005,7487.299
7001.7373,7019.759,7028.1235,7014.865,6978.6694,6990.972,7018.236,7008.327,6961.717,7022.295,7006.3184,6997.4062,6942.8096,6945.4595,6946.9917,6957.1807,6929.2397,6947.1953
2100.3557,2101.2664,2124.1782,2090.776,2149.205,2098.154,2085.956,2130.9446,2153.2683,2132.9675,2169.197,2219.722,2182.5386,2165.1863,2181.2039,2167.1677,2199.0186,2217.7832
5758.3086,5745.643,5809.792,5740.2017,5884.09,5946.4023,5837.8125,5786.098,5852.7524,5904.2295,5771.1406,5641.8223,5778.556,5632.745,5647.7773,5722.6963,5867.066,5697.662
5577.186,5475.848,5401.9243,5369.427,5423.3037,5390.2275,5353.6577,5375.536,5385.1904,5364.727,5299.3047,5334.122,5308.6167,5191.2837,5254.07,5229.7734,5225.468,5161.486
6459.395,6483.4517,6465.084,6491.778,6520.0127,6512.3433,6525.176,6533.0474,6525.0146,6516.3896,6529.38,6539.838,6518.61,6501.9844,6503.7695,6503.625,6523.2646,6501.7515
3789.9514,3801.0295,3794.3154,3810.3877,3820.8232,3822.676,3832.592,3818.943,3828.1675,3821.7605,3826.7131,3839.5164,3865.0618,3824.7554,3827.354,3822.7249,3839.5955,3829.5303
2989.2634,2962.8171,2887.9683,2909.03,2864.1362,2881.01,2881.1128,2931.8562,2956.9485,2965.5876,2956.89,3001.982,2974.2148,2956.1526,2898.0293,2929.4343,2872.54,2841.7402
8235.214,8204.707,8194.428,8165.537,8140.2256,8153.0903,8152.6123,8144.1284,8149.144,8166.691,8149.0566,8073.8955,8085.786,8085.2437,8101.742,8073.115,8090.6196,8069.6367
3607.229,3666.7866,3531.3726,3523.5637,3440.5679,3670.8591,3793.8506,3735.372,3494.624,3506.3066,3415.9512,3528.4182,3468.822,3517.1294,3456.3157,3408.6997,3357.2688,3621.434
6134.1074,6138.825,6111.401,6130.259,6142.567,6185.785,6187.8594,6157.3584,6160.5723,6194.82,6217.3574,6254.0127,6251.764,6249.5264,6252.5205,6247.206,6265.9346,6196.012
7285.329,7302.8535,7327.8994,7378.357,7478.357,7499.756,7589.5503,7568.8403,7635.304,7607.2773,7582.7485,7567.168,7602.542,7554.284,7514.9473,7454.541,7503.451,7452.483
5305.588,5315.9766,5317.3877,5299.3726,5331.34,5268.688,5295.6387,5250.6646,5271.0977,5251.7554,5209.002,5150.3774,5175.618,5187.8745,5150.625,5132.7583,5184.197,5159.035
5637.853,5551.3594,5516.0493,5547.756,5548.1875,5545.9116,5414.057,5358.1104,5309.261,5272.004,5219.4414,5289.2817,5333.9307,5336.6177,5414.2373,5491.6035,5446.948,5392.76
4092.8777,4097.47,4105.4395,4097.8086,4108.364,4076.5178,4079.5354,4061.1863,4034.4136,4008.6045,3996.964,3965.6753,3955.829,3945.4097,3926.3027,3927.8733,3938.3022,3950.7312
3296.353,3283.9976,3283.3057,3282.1135,3286.059,3288.5957,3299.499,3285.8823,3292.4736,3298.0005,3283.3271,3265.754,3287.0923,3283.4146,3268.6812,3246.1436,3278.82,3280.2188
9596.955,9606.439,9555.797,9596.88,9528.922,9579.795,9538.57,9482.577,9389.967,9342.977,9179.767,9288.425,9266.974,9158.054,9127.864,9234.144,9151.23,9174.9
2313.0732,2326.953,2356.676,2367.9863,2396.3718,2369.3782,2373.116,2374.1577,2343.0623,2334.135,2264.0315,2247.4236,2220.2554,2191.889,2157.7869,2178.5242,2149.1082,2176.6204
9490.758,9585.867,9582.45,9578.9,9574.53,9497.19,9407.547,9357.028,9255.182,9164.995,9083.716,8984.728,8916.892,8886.525,8791.755,8788.002,8782.095,8816.945
3613.4634,3615.0457,3617.3308,3599.339,3631.1343,3611.7007,3584.7917,3545.2102,3531.262,3520.282,3515.0083,3479.3457,3492.551,3463.131,3442.4255,3446.0493,3443.5593,3444.2915
7793.268,7796.4673,7820.6436,7828.2153,7848.901,7841.639,7814.7446,7784.672,7766.361,7791.5415,7801.9165,7850.7295,7831.758,7801.805,7768.6807,7774.432,7785.253,7764.6104
5821.085,5777.1694,5755.5063,5792.377,5794.8574,5773.6304,5817.127,5848.468,5887.6685,5924.0254,5950.381,6004.374,6047.3867,6074.0923,6110.175,6066.997,6011.8013,6046.3975
3763.6514,3783.7966,3790.4312,3751.7378,3748.7563,3733.1821,3720.682,3707.438,3675.2273,3642.0232,3634.3684,3604.9172,3607.2659,3602.2666,3610.7197,3602.0022,3598.1624,3612.2966
4243.344,4227.3726,4168.3164,4175.373,4261.207,4274.822,4248.1123,4241.9634,4290.119,4281.017,4382.921,4328.753,4356.518,4280.5234,4369.6035,4277.713,4284.5176,4177.623
5575.2285,5576.653,5565.6626,5544.37,5542.1694,5537.3687,5530.7036,5525.14,5534.7393,5522.2817,5505.797,5503.1294,5499.6772,5473.8193,5460.502,5471.412,5436.265,5445.787
6686.325,6666.701,6652.0615,6626.275,6620.9834,6594.58,6579.447,6569.3965,6548.062,6539.298,6499.081,6517.9097,6549.2,6552.723,6580.0073,6562.1475,6579.1694,6568.5864
8680.611,8641.201,8670.628,8646.724,8555.398,8532.466,8385.439,8369.439,8300.146,8284.452,8222.834,8320.713,8255.403,8151.0312,8194.421,8128.6255,8020.0854,8042.648
3579.8186,3576.4282,3577.326,3568.2427,3577.1975,3568.6125,3576.4314,3577.2427,3588.0513,3587.0088,3574.986,3557.143,3562.47,3564.1846,3564.6904,3520.1157,3523.1885,3523.5122
5153.05,5206.24,5256.225,5336.073,5411.073,5440.966,5407.679,5414.4053,5380.5103,5378.5273,5406.3164,5405.284,5430.188,5418.2705,5415.5796,5554.142,5509.5664,5495.065
4185.8755,4203.398,4202.064,4268.136,4318.3794,4337.265,4335.0254,4342.284,4356.111,4350.2793,4373.7095,4368.4536,4376.51,4338.738,4353.865,4374.3564,4387.293,4367.1094
3410.5432,3463.4988,3466.558,3437.892,3481.0828,3475.3252,3447.4707,3411.3638,3392.0608,3347.4185,3315.8772,3312.4219,3300.5742,3302.3586,3289.9714,3300.04,3232.9355,3267.3645
2821.312,2862.8943,2848.2913,2892.047,2955.7617,2974.5654,3037.694,3045.2173,3059.237,3057.8826,3085.6646,3136.8062,3119.393,3143.086,3170.045,3202.4297,3137.1167,3214.417
4821.7617,4896.6826,4875.3276,4880.9487,4944.9937,4967.279,4978.892,4976.3496,4975.682,4914.4365,4932.6973,4916.994,4918.1836,4936.88,4908.509,4966.085,4893.95,4948.1357
2589.295,2622.8262,2631.2922,2620.7449,2586.713,2581.7166,2559.3257,2555.2239,2538.217,2527.6914,2504.8657,2513.7817,2480.1167,2466.028,2450.6755,2502.418,2438.2078,2463.86
5817.4424,5779.0254,5738.1973,5750.547,5730.0166,5713.896,5735.36,5784.941,5850.303,5909.5664,5922.9062,5976.7104,5987.5693,5971.1904,6008.6323,5993.389,6007.4365,5990.691
3443.9822,3444.5088,3424.525,3445.7124,3460.114,3479.577,3476.0227,3472.6396,3466.0652,3487.0696,3495.6616,3495.964,3491.1677,3483.5261,3484.3833,3479.5046,3479.8003,3444.44
7717.3936,7755.2036,7732.1045,7739.8203,7764.521,7775.4185,7799.313,7824.5317,7788.679,7731.9536,7712.3555,7783.011,7826.2896,7807.8325,7814.7197,7840.9136,7791.8545,7779.7773
2958.0166,2982.0354,3020.7683,2976.865,2983.7603,2951.4014,2961.2703,2959.8896,2941.6494,2886.4956,2855.2935,2847.0103,2831.2065,2876.0598,2894.1418,2839.482,2828.038,2799.5466
6039.1963,6004.9863,5990.0913,5961.3633,5957.2397,5937.489,5930.8584,5954.188,5947.9917,5947.2,5932.1035,5909.7686,5890.106,5853.483,5861.9824,5833.0234,5803.3545,5810.515
10906.654,10842.987,10854.535,10818.317,10778.972,10697.604,10675.057,10729.585,10745.256,10773.548,10724.237,10682.489,10681.591,10610.039,10602.92,10545.212,10474.753,10451.728
2730.3499,2771.5745,2640.559,2737.2332,2842.8613,2990.3765,2936.7031,2868.9282,2675.179,2573.294,2518.0894,2678.624,2603.2207,2666.4915,2620.8699,2675.7534,2721.1501,2939.4536
3226.1113,3234.7139,3169.3638,3244.5579,3314.14,3324.2776,3233.911,3275.774,3274.3127,3240.1865,3236.5405,3307.9512,3292.9917,3257.8025,3224.035,3254.289,3336.1716,3369.7512
5962.429,5921.032,5974.869,6175.9175,6026.236,5750.694,5174.9873,5442.886,5423.65,5455.2217,5416.575,5654.4937,5333.9263,5412.2754,5461.338,5730.9893,5693.312,5354.2974
8085.4634,8050.3433,8081.1606,8088.7334,8072.569,8080.3667,8053.7695,8012.1094,8001.7446,7982.747,7911.7256,7959.187,8019.7837,7995.1084,8053.0747,8095.735,8128.315,8043.0703
9489.611,9416.249,9409.695,9409.634,9330.325,9294.32,9293.717,9291.142,9234.3545,9262.234,9289.242,9317.596,9322.53,9303.695,9360.032,9407.987,9359.078,9349.253
8106.1553,8120.1787,8099.2153,8095.6772,8082.885,8085.3994,8068.349,8068.763,8052.5635,8070.7017,8058.6177,8055.822,8068.773,8097.6484,8084.165,8066.7554,8065.0054,8062.6606
3786.551,3795.3958,3789.7368,3789.642,3795.453,3768.137,3806.0488,3813.4333,3795.2107,3800.2063,3821.3628,3858.4307,3857.651,3852.8542,3860.76,3851.1643,3855.906,3800.7075
8275.592,8204.396,8184.9443,8146.2285,8258.7,8266.19,8214.962,8304.751,8321.163,8311.41,8223.871,8238.682,8240.482,8253.259,8283.3125,8058.947,8147.685,8210.643
8433.172,8399.982,8398.82,8401.989,8414.696,8375.661,8407.307,8412.527,8405.19,8393.037,8395.158,8387.53,8405.855,8384.756,8387.904,8385.834,8394.205,8350.637
9817.704,9951.062,9828.738,9866.948,9971.45,10038.167,9912.336,9984.28,9860.608,9921.039,9792.861,9948.778,9867.893,10001.729,9912.751,9833.786,9875.467,10035.557
1696.0745,1702.1725,1691.7065,1693.7888,1668.2737,1651.8077,1661.7449,1654.235,1662.2645,1679.4644,1663.2336,1689.1476,1705.4777,1716.5837,1724.4513,1732.5659,1725.9838,1708.7914
11650.974,11523.605,11626.769,11697.361,11655.084,11568.269,11625.715,11720.888,11633.018,11500.738,11500.197,11579.127,11660.448,11521.074,11558.093,11473.495,11542.756,11543.26
6093.9526,6092.1416,6034.7803,5984.5073,6004.217,5975.7485,5960.4663,6006.4683,6041.551,6021.5483,5909.137,5862.4766,5911.054,5911.713,5911.665,5858.8213,5857.1113,5858.1226
6260.4277,6362.2954,6121.185,6174.7197,6154.6436,6201.8945,6143.343,6156.958,6109.611,6268.869,6149.9634,6319.771,6434.686,6413.1367,6232.3096,6309.858,6265.1597,6338.1226
2768.4949,2777.894,2775.1943,2763.7139,2777.1265,2792.2957,2782.8853,2772.2927,2765.057,2764.558,2751.9937,2764.025,2779.7288,2763.1255,2758.6135,2765.6267,2763.2717,2757.7932
5445.297,5395.935,5519.3945,5741.179,5570.103,5673.185,5500.8135,5486.2065,5402.8984,5437.117,5548.0596,5691.2954,5360.8193,5260.8535,5405.8335,5433.47,5473.7417,5550.8574
1573.6653,1571.789,1563.3483,1559.0728,1578.4564,1545.8743,1530.8444,1566.8765,1501.7888,1520.8191,1443.5254,1495.5101,1489.7336,1522.9081,1512.6373,1492.6641,1494.6904,1502.3596
12361.557,11970.946,11762.2,12054.568,12028.14,11996.0625,11896.129,12001.503,12028.719,11866.77,11593.657,11821.418,11752.91,11685.54,11765.259,11756.99,11741.905,11544.822
3661.6416,3657.5554,3618.0566,3590.2314,3582.635,3627.8433,3608.7422,3561.1445,3534.6274,3575.2002,3463.4487,3408.8655,3493.0894,3509.0193,3518.6702,3442.0327,3475.6687,3524.9075
2822.878,2644.3076,2664.538,2574.3303,2637.7917,2542.932,2638.5151,2647.0515,2652.0562,2564.7334,2591.5664,2466.7122,2455.4072,2310.8745,2439.0552,2404.123,2391.4683,2247.529
1638.2646,1613.2421,1603.5836,1599.8783,1606.7001,1568.9941,1587.8083,1603.6752,1578.944,1578.9906,1585.8895,1551.2491,1550.2799,1536.1165,1573.5172,1553.9764,1554.4679,1542.0808
6155.709,6175.119,6264.777,6297.7437,6322.005,6318.9854,6347.788,6376.985,6214.804,6183.4375,6027.6816,6072.2437,6049.479,6059.0483,6208.0815,6169.4976,6157.4644,6109.618
5202.6895,5175.27,4982.9497,4873.3755,5007.509,5056.538,5060.2734,4879.1045,5281.166,5124.832,4925.492,4901.9336,5012.6523,5027.1997,5050.8496,4678.293,4872.3906,5151.694
1537.8817,1546.2909,1585.9458,1573.8286,1530.2247,1545.4985,1547.6946,1556.9767,1540.4437,1530.4568,1551.366,1531.7179,1519.1354,1536.0559,1548.7266,1513.497,1518.9946,1522.7343
2861.5005,2832.5203,2748.8237,2809.191,2926.899,2845.1277,2823.123,2864.2322,2761.6616,2700.4514,2705.1934,2763.8887,2666.2732,2732.6526,2811.4583,2802.1099,2625.3445,2615.154
